slug,business_name,business_category,city,address,phone_number,phone_e164,phone_type,website_url,domain,rating,review_count,tier,is_spending_money,spending_evidence,gatc_has_ads,gatc_ad_count,gatc_url,gatc_checked_at,meta_has_ads,meta_ad_count,meta_url,meta_checked_at,has_meta_pixel,has_google_ads_remarketing,has_google_ads_conversion,has_gtm,has_ga4,has_tiktok_pixel,is_prospect,cohort,priority,call_tracking_provider,call_tracking_evidence,form_ga4_event,form_gtm_tag,form_google_ads_conv,form_tel_link,gbp_overall_grade,gbp_overall_score,gbp_completeness_score,gbp_visuals_score,gbp_reviews_score,gbp_categories_attributes_score,gbp_technical_score,gbp_top_fix_1,gbp_top_fix_2,gbp_top_fix_3,gbp_overrides_applied,gbp_notes,pitch_angle
aesthetic clinic-inverness-aesthetics-by-ally-inverness,Aesthetics by Ally Inverness,aesthetic clinic,inverness,"Unit 2, Glow medspa, 57 Harbour Rd, Inverness IV1 1UF, UK",,,unknown,http://www.glowmedspa.co.uk/,glowmedspa.co.uk,5,15,tier2,True,meta:9,False,0,https://adstransparency.google.com/?region=GB&domain=glowmedspa.co.uk,2026-04-14T12:25:21Z,True,9,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Aesthetics%20by%20Ally%20Inverness&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,51,,,False,True,False,False,C,6.87,8.0,6.0,6.33,7.3,7.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 3+ photos: exterior, 2 interior, team, and 2 service shots",Run a review campaign — target 20+ Google reviews in next 90 days,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
dentist-inverness-citrus-dental-of-inverness,Citrus Dental of Inverness,dentist,inverness,"2231 Hwy 44 W STE 101, Inverness, FL 34453, USA",(352) 726-5854,+3527265854,,http://www.citrusdentalinv.com/,citrusdentalinv.com,4.9,746,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=citrusdentalinv.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Citrus%20Dental%20of%20Inverness&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
aesthetic clinic-airdrie-aesthology-beauty-clinic,Aesthology Beauty Clinic,aesthetic clinic,airdrie,"403 MacKenzie Way SW #5117, Airdrie, AB T4B 3V7, Canada",(403) 854-1213,+4038541213,,https://www.aesthology.ca/,aesthology.ca,5,43,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=aesthology.ca,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Aesthology%20Beauty%20Clinic&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-inverness-munro-noble-solicitors-and-estate-agents,Munro & Noble Solicitors and Estate Agents,solicitor,inverness,"26 Church St, Inverness IV1 1HX, UK",01463 221727,+441463221727,geographic,http://www.munronoble.com/,munronoble.com,4.5,75,tier1,True,gatc:1;meta:1,True,1,https://adstransparency.google.com/?region=GB&domain=munronoble.com,2026-04-14T12:25:21Z,True,1,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Munro%20%26%20Noble%20Solicitors%20and%20Estate%20Agents&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,110,,,False,True,False,False,B,7.61,9.0,6.0,6.67,8.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 1+ photos: exterior, 2 interior, team, and 2 service shots",,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
accountant-glasgow-callan-accountancy,Callan Accountancy,accountant,Glasgow,"21, 23 Woodside Pl, Glasgow G3 7QL, UK",0141 204 0930,+441412040930,geographic,https://callanaccountancy.co.uk/,callanaccountancy.co.uk,4.5,83,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=callanaccountancy.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Callan%20Accountancy&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,False,True,False,True,,28,,,False,True,False,True,B,7.26,9.0,6.0,6.67,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 2+ photos: exterior, 2 interior, team, and 2 service shots",Request reviews from last 10 customers this week,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
wedding venue-glasgow-boclair-house-hotel,Boclair House Hotel,wedding venue,glasgow,"100 Milngavie Rd, Bearsden, Glasgow G61 2TQ, UK",0141 942 4278,+441419424278,,https://manorviewhotels.co.uk/hotels/boclair/?utm_source=google&utm_medium=organic&utm_campaign=gmb,manorviewhotels.co.uk,4.5,673,tier1,True,gatc:4,True,4,https://adstransparency.google.com/?region=GB&domain=manorviewhotels.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Boclair%20House%20Hotel&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
wedding venue-glasgow-cottiers,Cottiers,wedding venue,glasgow,"93-95 Hyndland St, Glasgow G11 5PU, UK",0141 357 5825,+441413575825,geographic,http://www.cottiers.com/,cottiers.com,4.4,981,tier1,True,meta:15;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=cottiers.com,2026-04-14T12:25:21Z,True,15,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Cottiers&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,True,True,False,True,B,80,,,False,True,False,False,A+,9.19,9.5,10.0,8.67,8.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
solicitor-hamilton-charles-ferguson-solicitors,Charles Ferguson Solicitors,solicitor,hamilton,"CoVault 3, 11 1 Barrack St, Hamilton ML3 0DG, UK",01698 285885,+441698285885,geographic,https://www.charlesferguson.co.uk/,charlesferguson.co.uk,4.8,51,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=charlesferguson.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Charles%20Ferguson%20Solicitors&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,False,True,False,True,,22,,,False,True,False,True,C,6.29,8.0,0.0,7.33,7.0,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location","Upload 6+ photos: exterior, 2 interior, team, and 2 service shots","Fill service-option attributes (payment, parking, accessibility, amenities)",,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
wedding venue-dundee-the-cow-shed,The Cow Shed,wedding venue,dundee,"Sypsies Farmhouse, Crail KY10 3XA, UK",01333 824121,+441333824121,geographic,http://www.thecowshedcrail.co.uk/,thecowshedcrail.co.uk,4.7,141,tier1,True,meta:21000,False,0,https://adstransparency.google.com/?region=GB&domain=thecowshedcrail.co.uk,2026-04-14T12:25:21Z,True,21000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Cow%20Shed&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,78,,,False,False,False,False,B,7.96,9.0,10.0,7.0,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
mortgage broker-edinburgh-mortgage-fixed,Mortgage Fixed,mortgage broker,edinburgh,"Queen St, Edinburgh EH2 1JE, UK",0345 646 1795,+443456461795,,http://mortgagefixed.co.uk/,mortgagefixed.co.uk,5,216,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=mortgagefixed.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Mortgage%20Fixed&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-kirkcaldy-scottish-orthodontics-kirkcaldy,Scottish Orthodontics Kirkcaldy,dentist,kirkcaldy,"47 Whytescauseway, Kirkcaldy KY1 1XD, UK",01592 261019,+441592261019,,https://scottishorthodontics.com/find-us/kirkcaldy/,scottishorthodontics.com,4.8,16,tier2,False,,False,0,https://adstransparency.google.com/?region=GB&domain=scottishorthodontics.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Scottish%20Orthodontics%20Kirkcaldy&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
wedding venue-aberdeen-douneside-house-health-club,Douneside House & Health Club,wedding venue,aberdeen,"Tarland, Aboyne AB34 4UL, UK",01339 881230,+441339881230,,https://www.dounesidehouse.co.uk/,dounesidehouse.co.uk,4.8,217,tier1,True,meta:9;gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=dounesidehouse.co.uk,2026-04-14T12:25:21Z,True,9,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Douneside%20House%20%26%20Health%20Club&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
dentist-perth-above-beyond-dental,Above & Beyond Dental,dentist,perth,"28 St Georges Terrace, Perth WA 6000, Australia",(08) 6183 9989,+44861839989,,https://aandbdental.com/,aandbdental.com,4.9,368,tier1,True,meta:25000,False,0,https://adstransparency.google.com/?region=GB&domain=aandbdental.com,2026-04-14T12:25:21Z,True,25000,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Above%20%26%20Beyond%20Dental&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
private school-edinburgh-kaplan-international-languages-english-school-in-edinburgh,Kaplan International Languages - English School in Edinburgh,private school,edinburgh,"26 St Andrew Sq, Edinburgh EH2 1AF, UK",0131 220 4278,+441312204278,,https://www.kaplaninternational.com/learn-english-united-kingdom/edinburgh?utm_medium=organic&utm_source=googlemybusiness&utm_campaign=mainlink&utm_content=kil_edinburgh,kaplaninternational.com,4.6,508,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=kaplaninternational.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Kaplan%20International%20Languages%20-%20English%20School%20in%20Edinburgh&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,True,False,False,False,,0,,,,,,,,,,,,,,,,,,,
private school-glasgow-the-education-academy-scotland-formerly-saturday-school-ltd,The Education Academy Scotland (formerly Saturday School Ltd),private school,glasgow,"16 Colebrooke St, Glasgow G12 8NE, UK",07885 651384,+447885651384,mobile,https://www.saturdayschoolglasgow.com/,saturdayschoolglasgow.com,4.9,170,tier1,True,gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=saturdayschoolglasgow.com,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Education%20Academy%20Scotland%20%28formerly%20Saturday%20School%20Ltd%29&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,True,False,True,True,False,True,,32,,,False,True,False,False,A,8.22,9.0,10.0,7.0,7.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list","Google retargeting tag is live, Meta pixel isn't — cross-channel retargeting gap"
dentist-aberdeen-fergus-glover,Fergus & Glover,dentist,aberdeen,"160 Union St, Aberdeen AB10 1QT, UK",01224 644876,+441224644876,,https://fergusandglover.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=gmb-homepage,fergusandglover.co.uk,4.9,128,tier1,True,meta:24,False,0,https://adstransparency.google.com/?region=GB&domain=fergusandglover.co.uk,2026-04-14T12:25:21Z,True,24,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Fergus%20%26%20Glover&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
driving school-edinburgh-smart-driving-centre-ltd,Smart Driving Centre Ltd,driving school,edinburgh,"25 Parkgrove St, Edinburgh EH4 7NT, UK",07572 960640,+447572960640,mobile,https://www.smartdrivingcentre.co.uk/,smartdrivingcentre.co.uk,5,55,tier1,True,meta:1,False,0,https://adstransparency.google.com/?region=GB&domain=smartdrivingcentre.co.uk,2026-04-14T12:25:21Z,True,1,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Smart%20Driving%20Centre%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,True,False,True,B,63,,,False,True,False,True,A,8.07,9.0,10.0,7.33,5.8,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
accountant-newton-mearns-taxassist-accountants,TaxAssist Accountants,accountant,newton-mearns,"159 West St, Kinning Park, Glasgow G5 8BN, UK",0141 286 4400,+441412864400,geographic,https://www.taxassist.co.uk/accountants/glasgow-tradeston/?utm_source=google&utm_medium=google_my_business&utm_campaign=local,taxassist.co.uk,5,57,tier1,True,gatc:4;meta:12,True,4,https://adstransparency.google.com/?region=GB&domain=taxassist.co.uk,2026-04-14T12:25:21Z,True,12,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=TaxAssist%20Accountants&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,124,,,False,True,False,True,B,7.85,9.0,8.0,7.33,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
dentist-airdrie-south-bridge-dental-practice,South Bridge Dental Practice,dentist,airdrie,"2 South Bridge St, Airdrie ML6 6JF, UK",01236 762751,+441236762751,,https://www.southbridgedental.co.uk/,southbridgedental.co.uk,4.9,162,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=southbridgedental.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=South%20Bridge%20Dental%20Practice&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,False,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
mortgage broker-edinburgh-capital-mortgage-uk-ltd,Capital Mortgage UK Ltd,mortgage broker,edinburgh,"217 Gorgie Rd, Edinburgh EH11 1TU, UK",0131 241 1601,+441312411601,,http://www.capitalmortgageuk.co.uk/,capitalmortgageuk.co.uk,5,47,tier1,True,meta:5;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=capitalmortgageuk.co.uk,2026-04-14T12:25:21Z,True,5,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Capital%20Mortgage%20UK%20Ltd&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,False,False,True,False,False,,0,,,,,,,,,,,,,,,,,,,
vet-edinburgh-the-royal-dick-school-of-veterinary-studies,The Royal (Dick) School of Veterinary Studies,vet,edinburgh,"Easter Bush Campus, Midlothian EH25 9RG, UK",0131 651 7300,+441316517300,geographic,http://www.ed.ac.uk/schools-departments/vet,ed.ac.uk,4.5,106,tier1,True,meta:28,False,0,https://adstransparency.google.com/?region=GB&domain=ed.ac.uk,2026-04-14T12:25:21Z,True,28,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=The%20Royal%20%28Dick%29%20School%20of%20Veterinary%20Studies&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,True,False,False,True,B,72,,,False,True,False,False,C,6.5,9.0,10.0,6.67,5.3,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,primary_category_mismatch,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're running Meta ads but the pixel isn't firing on your site — you're losing the retargeting pool
dentist-airdrie-airdrie-springs-dental,Airdrie Springs Dental,dentist,airdrie,"2700 Main St SE #280, Airdrie, AB T4B 2Y1, Canada",(403) 948-3575,+4039483575,,https://www.airdriespringsdental.ca/,airdriespringsdental.ca,4.9,952,tier1,True,gac_conv_tag;gac_remarketing_tag,False,0,https://adstransparency.google.com/?region=GB&domain=airdriespringsdental.ca,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Airdrie%20Springs%20Dental&search_type=keyword_unordered,2026-04-14T12:25:21Z,True,True,True,True,True,False,False,,0,,,,,,,,,,,,,,,,,,,
financial advisor-dundee-cns-financial-solutions-limited,CNS Financial Solutions Limited,financial advisor,dundee,"53 Lordburn, Arbroath DD11 1JD, UK",07414 750874,+447414750874,,https://www.cnsfinancialsolutions.co.uk/,cnsfinancialsolutions.co.uk,5,44,tier1,False,,False,0,https://adstransparency.google.com/?region=GB&domain=cnsfinancialsolutions.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=CNS%20Financial%20Solutions%20Limited&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,False,,0,,,,,,,,,,,,,,,,,,,
solicitor-paisley-hunter-robertson-solicitors,Hunter & Robertson Solicitors,solicitor,paisley,"35 High St, Paisley PA1 2AG, UK",0141 889 3196,+441418893196,geographic,https://www.hunter-robertson.co.uk/,hunter-robertson.co.uk,4.4,190,tier1,True,gatc:1,True,1,https://adstransparency.google.com/?region=GB&domain=hunter-robertson.co.uk,2026-04-14T12:25:21Z,False,0,https://www.facebook.com/ads/library/?active_status=active&ad_type=all&country=GB&q=Hunter%20%26%20Robertson%20Solicitors&search_type=keyword_unordered,2026-04-14T12:25:21Z,False,False,False,False,False,False,True,B,79,,,False,True,False,True,B,7.84,9.0,10.0,6.33,6.5,10.0,"Write a 600-750 char GBP business description covering services, unique value, and location",Request reviews from last 10 customers this week,,,"photo_count_api_capped_at_10;dropped_from_grade: Posts, QA, owner_response, photo_taxonomy, services_list",You're spending on Google Ads but not retargeting Meta traffic — ~70% of clicks never convert first visit
